Index,length_sum,length_mean,travel_time,count,max
2415,21834.17652,454.8786776,54.58544131,46,0.407777865
2416,31240.35714,822.1146616,98.6537594,17,0.424372754
2417,61469.88592,608.6127319,62.66435059,90,0.326672241
2418,198870.3354,333.6750593,39.90284678,237,0.286517021
2419,242457.0933,332.1330045,38.93867136,299,0.367252548
2420,121228.5466,332.1330045,38.95037023,299,0.367252548
2421,24034.62082,801.1540273,83.11701631,29,0.409786126
2422,35088.06137,318.9823761,36.33179056,49,0.420812086
2423,24805.84332,393.7435448,47.24922538,51,0.387070176
2424,58772.44427,254.4261657,30.53113988,185,0.370691598
2425,14206.90547,161.4421076,17.7163119,42,0.366924157
2426,118213.8142,311.0889846,37.33067815,165,0.293227638
2427,172166.4566,91.14158635,10.3955132,1388,0.332075202
2428,80391.12623,609.0236836,73.08284203,107,0.317961468
2429,129913.3077,443.3901287,48.08190954,229,0.372570505
2430,25535.42059,851.1806865,102.1416824,14,0.449668689
2431,22438.22004,325.1915947,39.02299137,63,0.286844384
2432,195368.3784,370.0158682,41.58753794,217,0.38814955
2433,89191.1813,743.2598442,81.09650868,54,0.361640641
2434,20962.02565,511.2689182,61.35227019,36,0.398586813
2435,117999.4517,220.1482307,23.53000815,223,0.362735043
2436,31272.97208,376.7827962,44.84468171,71,0.307656504
2437,58022.88826,268.6244827,27.88074706,90,0.464506597
2438,47100.90484,636.4987141,76.37984569,29,0.396314313
2439,71258.13407,369.2131299,34.96531687,84,0.483717521
2440,236001.9504,529.1523551,56.09376836,186,0.271459123
2441,258972.464,208.1772219,21.48212936,489,0.363834657
2442,70579.57808,647.5190649,65.75122808,95,0.349660152
2443,68234.68279,205.526153,21.34827305,132,0.326189267
2444,240175.0256,176.0813971,20.49544199,1027,0.301527564
2445,62264.13471,243.2192762,27.67038653,97,0.333946206
2446,31132.06736,243.2192762,27.51330749,97,0.333946206
2447,41279.27743,400.7696838,41.92017891,85,0.279809507
2448,153209.992,420.9065714,47.25868757,152,0.317586807
2449,83635.71335,366.8233042,41.50331737,92,0.387873266
2450,41817.85668,366.8233042,41.51234708,92,0.387873266
2451,74691.51135,627.6597592,66.70529648,117,0.489474161
2452,86692.70927,352.4093873,40.26731478,104,0.213053976
2453,132177.8868,617.6536767,74.11844121,89,0.324131438
2454,96474.85674,155.1042713,17.19017322,243,0.396664986
2455,114357.4448,649.7582094,77.97098512,78,0.360873797
2456,118301.2911,477.0213349,50.20648974,102,0.344894386
2457,75581.15172,207.6405267,21.9671561,300,0.354672958
2458,21214.45672,482.1467436,55.39832909,41,0.437614992
2459,97651.05227,432.0843021,44.29631412,94,0.335233568
2460,85253.87777,513.5775769,61.62930923,78,0.279831584
2461,42046.78433,512.7656625,61.5318795,78,0.279831584
2462,33416.04121,340.9800123,40.91760148,41,0.400609555
2463,31907.05801,366.7477932,36.28367155,70,0.419390182
2464,170664.2724,234.4289456,26.03667914,297,0.359226474
2465,103917.4764,379.2608628,45.44730644,106,0.32386569
2466,109838.351,389.4976987,37.40106161,241,0.505314007
2467,233601.5344,386.7575072,44.66878741,230,0.301239331
2468,116386.4731,387.9549104,44.79772005,230,0.301239331
2469,139237.9371,156.7994788,16.25649596,361,0.359289811
2470,80171.07174,196.4977249,18.4257134,335,0.359280754
2471,110709.8439,457.4786937,54.89744325,95,0.345189266
2472,55354.92194,457.4786937,54.89744325,95,0.345189266
2473,171532.9928,691.6652934,72.56487693,104,0.256426442
2474,70021.75102,700.2175102,84.02610123,79,0.344188975
2475,166793.4591,246.7358862,22.66012122,257,0.480414789
2476,67682.59909,203.2510483,22.33439255,132,0.448519704
2477,112295.7321,154.6773169,18.56127803,300,0.40705758
2478,26506.47644,530.1295288,55.69689597,44,0.30994523
2479,62159.4998,349.210673,36.32374611,143,0.304549354
2480,35420.42713,590.3404522,52.65098629,55,0.408262479
2481,271320.3797,289.8722005,33.28109924,346,0.417928699
2482,52732.02497,492.8226632,57.15777811,87,0.365300035
2483,130309.0261,576.588611,65.56515216,89,0.382081157
2484,143536.0288,139.8986635,15.99787897,401,0.277885453
2485,88124.80107,572.238968,52.22430101,69,0.262147227
2486,69896.73172,506.4980559,55.72926154,106,0.390630418
2487,71370.95983,743.4474983,89.21369979,88,0.372613084
2488,152262.3403,299.7290164,33.36787308,206,0.279401853
2489,136751.4603,108.8785512,11.64630559,904,0.372264281
2490,186290.5992,221.2477425,24.30523566,330,0.391140171
2491,40877.00275,610.1045186,73.21254224,56,0.389313932
2492,29286.50963,522.9733862,50.3897435,49,0.265751863
2493,123489.8532,546.4152797,65.56983356,90,0.330993407
2494,167252.9962,244.164958,26.19226955,285,0.364512454
2495,57115.16366,594.9496214,71.39395457,44,0.356986614
2496,74378.62631,516.5182383,52.15412995,64,0.294542287
2497,92712.90259,323.0414724,33.04530898,230,0.548108458
2498,169316.7737,425.4190295,45.00891798,161,0.293033136
2499,73568.05975,645.3338575,77.4400629,98,0.389257471
2500,117977.005,331.3960816,36.84474214,153,0.483862579
2501,150840.1194,312.9463059,32.42600859,192,0.332468279
2502,57525.94109,569.5637732,39.1303234,92,0.337672324
2503,38432.83714,505.6952255,53.50348992,63,0.33069017
2504,143136.7186,191.3592494,22.98403004,295,0.359396749
2505,142347.7233,304.813112,36.24419659,197,0.318926789
2506,79270.17578,388.579293,44.37479345,81,0.314442814
2507,39635.08789,388.579293,44.37479345,81,0.314442814
2508,575420.9585,341.0912617,35.662664,642,0.434862897
2509,67525.05459,475.5285534,53.19132158,60,0.332694539
2510,95481.69372,463.5033676,42.98057262,175,0.326759076
2511,139238.6374,341.2711701,38.61988798,165,0.414744446
2512,70477.7239,169.4176055,19.50734682,167,0.284619688
2513,52773.40546,347.193457,32.531759,138,0.350626149
2514,89027.76988,585.7090123,64.40887584,67,0.285863435
2515,55976.99079,554.2276316,62.40632341,87,0.335303801
2516,48627.21916,552.5820359,66.3098443,40,0.448256463
2517,111480.19,361.948669,43.43384027,123,0.330422929
2518,42428.06515,316.6273519,36.41919354,56,0.355114771
2519,26636.16292,403.578226,48.42938712,58,0.298728132
2520,220564.4627,395.2768149,44.0370956,226,0.463382872
2521,147770.2438,445.0910959,45.55607894,141,0.312272404
2522,32779.16268,682.8992225,76.09594131,23,0.384361442
2523,139153.6531,182.8563115,19.33322685,311,0.241182162
2524,77816.18793,603.2262631,72.38715157,110,0.288694251
2525,13816.77166,336.9944306,32.02651207,37,0.39663113
2526,121706.4685,733.1714973,87.98057967,72,0.390773452
2527,89802.37579,602.7005087,72.15552115,116,0.25067382
2528,116259.953,894.3073308,95.50219022,59,0.405978155
2529,21538.75207,717.9584024,86.15500829,26,0.405745808
2530,68997.90633,507.3375465,60.88050558,64,0.434501105
2531,89154.65572,730.7758666,65.47437903,109,0.323281381
2532,44285.68969,343.2999201,38.40161464,120,0.428652931
2533,74951.83535,797.3599505,95.68319406,44,0.461609555
2534,87656.93778,456.5465509,54.78558611,85,0.380893816
2535,79861.50921,441.2238078,50.67184852,145,0.3481702
2536,23085.06026,452.6482405,36.27067471,40,0.430312239
2537,181380.6697,600.5982441,72.07178929,247,0.377579387
2538,52992.17156,529.9217156,59.3513911,45,0.31229001
2539,56734.67264,461.2575011,55.35090013,99,0.445073617
2540,36851.4244,307.0952033,36.8514244,50,0.378146638
2541,37658.26398,221.5191999,24.6546439,129,0.422746173
2542,125947.8247,459.663594,51.30731381,116,0.36280729
2543,60283.33808,449.8756573,50.22121285,116,0.36280729
2544,472028.2696,197.9984352,23.13807684,961,0.344860862
2545,53361.27447,437.3874957,52.48649948,109,0.328331391
2546,98535.60969,241.5088473,28.98106167,172,0.365950014
2547,101310.8035,344.5945697,41.35134837,124,0.309242347
2548,302063.7954,298.4820113,35.81784135,404,0.482994594
2549,458927.3992,253.8315261,29.95926657,701,0.261890944
2550,229463.6996,253.8315261,29.95926657,701,0.261890944
2551,113169.2774,258.3773457,30.61612023,177,0.284331553
2552,179583.4531,340.1201764,37.35576902,224,0.35097416
2553,441663.0472,334.0870251,32.48731141,584,0.41737711
2554,198191.7967,248.0498081,26.98105273,648,0.431896766
2555,100651.6615,278.8134667,32.45862299,305,0.312792319
2556,88824.47369,312.7622313,35.30819975,112,0.442981907
2557,106728.775,149.6897265,16.86333302,575,0.429624331
2558,426109.4197,141.2361351,16.11969715,1124,0.302825596
2559,61486.1261,242.0713626,24.92269407,209,0.289149109
2560,136942.4688,255.0139084,27.58316464,457,0.394845487
2561,781319.3521,275.6949019,30.73157309,1155,0.534505863
2562,294506.9466,348.5289309,39.04149739,359,0.395680328
2563,151196.6767,356.5959357,39.23005654,359,0.395680328
2564,223606.4126,169.1425209,19.6667691,552,0.269263014
2565,131002.529,386.4381385,46.09626742,280,0.292258595
2566,29147.04354,203.8254793,24.45905752,123,0.464214696
2567,509168.1203,284.7696422,32.17386605,733,0.342486301
2568,48671.45605,180.264652,21.63175824,225,0.287534444
2569,97567.63845,303.0050884,36.3606106,270,0.3780274
2570,1084811.442,168.0575433,18.25190075,2464,0.23919019
2571,185278.9912,394.2106195,47.30527434,199,0.328846325
2572,316575.3188,307.9526447,34.94293191,814,0.378899491
2573,207493.3266,229.0213318,25.58901194,359,0.474606596
2574,101486.92,225.5264889,25.15700715,359,0.474606596
2575,138312.4843,115.2604036,13.45870491,445,0.337350762
2576,343017.4771,357.6824579,41.15574464,395,0.372352915
2577,207048.4705,338.3144942,40.59773931,265,0.476460713
2578,348756.7127,251.0847464,28.19788488,1119,0.403523014
2579,962932.1688,132.0351253,14.799684,2744,0.327197365
2580,96043.55141,159.5407831,18.5856649,441,0.259742135
2581,541537.8067,273.7804887,31.89287077,784,0.328262753
2582,274240.6351,277.8527205,32.04040494,782,0.328262747
2583,11592.14596,90.56364029,10.49762012,99,0.316030975
2584,108009.9867,375.0346761,40.89969274,254,0.268525934
2585,219408.6784,365.6811307,41.42166179,497,0.39271647
2586,151523.2194,541.1543549,64.93852259,117,0.372816783
2587,74939.62553,539.1339966,64.69607959,117,0.372816783
2588,321623.1125,159.1405802,19.09185399,811,0.288549987
2589,200431.5415,97.58108155,11.32954216,771,0.388490611
2590,188495.9017,209.4398908,23.88236838,705,0.201262884
2591,251716.297,317.0230441,38.04276529,584,0.397073577
2592,119453.2793,203.4979204,22.95722532,463,0.398638832
2593,284845.237,268.4686493,25.45678432,425,0.342008837
2594,596499.0959,222.4083131,25.06649134,1058,0.313939765
2595,167627.4239,111.6771645,13.04485164,1153,0.383276627
2596,228643.8392,115.7104449,13.43560177,1568,0.435502236
2597,378092.9603,331.3698162,38.60713314,884,0.436096613
2598,310122.3308,188.8686546,22.18724964,653,0.304791738
2599,73377.40404,359.6931571,43.16317885,166,0.245667214
2600,344348.8421,211.7766556,24.94750076,667,0.431108347
2601,290605.2266,169.1532169,19.3301509,671,0.535875107
2602,243827.2328,103.977498,12.32213725,1794,0.28072644
2603,142914.6052,174.9260774,20.97133215,657,0.393017532
2604,165901.8637,155.3388237,18.58033491,430,0.262482336
2605,418961.3014,180.8986621,20.43364311,932,0.417766301
2606,218085.2408,189.6393399,20.86710705,919,0.412159819
2607,395659.873,204.1588612,24.03320637,798,0.309113115
2608,154906.5486,318.7377544,35.34003823,430,0.303918152
2609,257184.9424,206.0776782,24.6772082,498,0.322046672
2610,47735.2829,255.2688925,30.6322671,160,0.345641843
2611,225453.387,391.4121302,45.04506968,228,0.380978958
2612,341179.001,362.9563841,37.63960832,401,0.315079931
2613,172887.3542,305.9953171,35.3573605,472,0.383501608
2614,115517.3319,222.1487152,26.06485806,427,0.392894918
2615,15191.76637,210.9967551,25.31961061,62,0.329958075
2616,108963.8461,268.3838573,32.20606288,172,0.321972762
2617,54414.8582,269.3804861,32.32565834,172,0.321972762
2618,144345.2836,154.0504627,15.88474435,745,0.351984907
2619,71330.65781,502.3285761,56.43780177,58,0.391451336
2620,35665.3289,502.3285761,56.43780177,58,0.391451336
2621,98321.7627,79.29174411,9.396394877,465,0.331597188
2622,59192.04496,297.4474621,32.53832117,171,0.416901629
2623,78758.97614,205.1015004,24.61218004,164,0.282078532
2624,415899.616,53.02136869,6.210699645,5824,0.469389216
2625,189676.3133,117.7382454,13.46502418,1261,0.409856586
2626,164196.497,241.4654367,28.83790346,291,0.328400282
2627,57293.34886,296.8567299,35.62280758,174,0.436721528
2628,258318.0153,287.0200171,33.29418778,378,0.35614232
2629,99127.8905,344.1940643,36.60828975,227,0.249152966
2630,108999.4516,360.9253365,41.60505335,261,0.32032796
2631,223199.0652,224.095447,26.86397425,404,0.259050651
2632,67497.04648,383.5059459,40.86136856,155,0.289262426
2633,58040.11956,552.7630434,66.33156521,88,0.2931963
2634,79777.56529,232.5876539,27.91051847,277,0.383047874
2635,40127.85424,286.6275303,34.14680329,119,0.3612395
2636,82489.56433,201.1940593,22.22038176,171,0.224401392
2637,41244.78217,201.1940593,22.22038176,171,0.224401392
2638,415354.3589,222.8295917,26.38883918,748,0.297253987
2639,183693.3041,206.8618289,24.82341947,378,0.342691618
2640,174785.6779,443.6184718,50.7892287,163,0.422078628
2641,38247.95982,347.7087257,41.72504708,90,0.389129662
2642,146666.8833,238.0955898,27.68113097,255,0.410380319
2643,143752.3862,219.8048719,18.10532286,299,0.458384739
2644,128616.0108,100.1682327,11.86528418,1033,0.406134088
2645,95845.323,285.2539375,33.32253798,298,0.369768493
2646,182731.1917,289.1316324,33.76863703,249,0.304720039
2647,82688.53057,156.0160954,18.5661526,428,0.242393698
2648,64334.00268,238.274084,24.91054333,219,0.40483368
2649,74924.09486,237.101566,27.65737399,139,0.383635133
2650,95889.68641,260.5698,31.268376,328,0.372289578
2651,35619.92522,65.23795827,7.577814304,409,0.338765415
2652,146391.6434,322.4485538,37.89360466,196,0.35072586
2653,381970.0403,297.0218043,34.41570267,532,0.287934023
2654,61790.61061,139.1680419,15.02441488,350,0.393882814
2655,72431.90771,282.9371395,28.13948435,113,0.353115457
2656,145991.2843,313.2860178,36.72495795,193,0.333598602
2657,50418.46757,259.8890081,31.18668097,81,0.331128407
2658,100200.9169,173.3579878,19.97507938,223,0.32390594
2659,140219.517,187.4592474,17.01708769,314,0.304090716
2660,240026.7983,219.2025555,23.58770527,938,0.265724217
2661,133562.0989,443.7279032,50.94909101,257,0.467123808
2662,190889.6463,443.9294099,53.27152919,184,0.249897565
2663,123590.0024,385.0155837,46.20187004,261,0.429057885
2664,56315.72409,321.8041377,38.61649652,149,0.383916456
2665,150125.9286,507.1821912,56.92818221,123,0.367144615
2666,107970.1521,437.1261218,42.31351857,202,0.419002942
2667,71962.20271,299.8425113,34.35687043,191,0.350579364
2668,346387.2723,361.5733532,42.40309793,397,0.457100556
2669,289421.336,431.9721433,50.21166153,270,0.449551924
2670,107803.1202,434.6900009,47.71199621,211,0.276316383
2671,92203.28981,346.6289091,41.59546909,114,0.405340665
2672,53453.0286,329.9569667,39.594836,138,0.319898226
2673,226659.5851,409.1328252,49.09593902,233,0.440691778
2674,96616.37066,568.3315921,68.19979106,75,0.333445353
2675,40157.13621,397.595408,47.71144896,89,0.308436548
2676,151916.3904,324.6076719,37.45030485,184,0.271173995
2677,232352.8965,359.6794063,42.89523157,270,0.390223892
2678,286847.0784,682.9692343,81.95630811,173,0.33385482
2679,412305.3414,409.8462638,49.18155166,389,0.326056784
2680,87385.43166,318.9249331,38.27099197,224,0.334912464
2681,124448.1015,198.7988842,23.75671745,488,0.272070523
2682,75067.70487,514.1623621,61.69948345,123,0.462343564
2683,103620.5321,252.7330052,30.32796062,167,0.264838556
2684,51810.26606,252.7330052,30.32796062,167,0.264838556
2685,284103.5905,313.2343886,37.58812664,732,0.280971264
2686,116848.5726,531.1298756,63.73558508,196,0.323332478
2687,487437.9657,350.6747955,40.09032042,555,0.290042873
2688,140909.9244,257.1348985,28.84235575,225,0.307294065
2689,140456.6981,198.3851668,23.13045102,577,0.353694105
2690,199062.959,332.8812023,36.07068853,239,0.351283755
2691,126025.9317,335.1753503,37.37766078,160,0.294168964
2692,52081.68807,372.0120576,44.64144692,119,0.391986733
2693,50189.37773,583.5974154,70.03168985,40,0.346458391
2694,73614.81715,381.4239231,45.77087077,166,0.33150196
2695,98915.7794,410.4389187,48.17601263,208,0.432381172
2696,95029.87631,325.4447819,36.31576435,125,0.36082328
2697,114892.9384,430.3106308,50.28716197,229,0.443058904
2698,102904.4064,331.9496981,39.83396378,131,0.274852229
2699,95572.73122,270.7442811,32.48931373,305,0.362480423
2700,268810.6908,488.7467106,58.64960527,233,0.257055849
2701,47485.5668,439.6811741,51.02747471,94,0.224040598
2702,222555.4688,595.0680983,71.4081718,162,0.507164482
2703,282517.5966,331.5934232,39.79121078,366,0.504777394
2704,141258.7983,331.5934232,39.79121078,366,0.504777394
2705,591530.0858,312.3178911,35.77172113,763,0.4236483
2706,103978.2042,348.9201482,33.88125101,121,0.362816373
2707,88729.18856,331.0790618,39.72948741,122,0.465777366
2708,138559.3787,382.7607147,45.93128577,284,0.348149815
2709,128277.9618,302.5423627,33.98305495,188,0.312429966
2710,111087.7003,283.3869904,34.00643885,167,0.441567045
2711,94508.43729,302.911658,33.68010107,132,0.510493666
2712,72755.25913,673.6598067,80.83917681,45,0.454929267
2713,110594.6492,400.7052509,48.08463011,123,0.376385011
2714,81499.75023,308.7111751,36.0886254,222,0.385573839
2715,77627.17519,349.6719603,41.96063524,90,0.405551854
2716,93130.60722,323.370164,38.25819025,237,0.349710111
2717,71499.24545,353.9566606,39.73791176,182,0.34903191
2718,124722.5471,397.205564,47.66466769,142,0.380425212
2719,110425.3673,349.4473648,41.93368378,279,0.455523623
2720,104780.2713,342.4191873,37.2298586,121,0.352867675
2721,52390.13566,342.4191873,37.11926553,121,0.352867675
2722,113200.1661,168.2023271,19.80683601,530,0.333898694
2723,52378.83273,419.0306619,50.28367942,111,0.348828369
2724,87714.64958,447.5237223,53.70284668,173,0.35364204
2725,115883.014,305.7599313,35.69729343,307,0.261411221
2726,131104.6617,385.6019461,46.27223353,142,0.324730293
2727,168385.8496,242.2817979,29.07381575,609,0.444255523
2728,103823.0691,381.7024601,45.80429521,128,0.408744357
2729,234347.1733,445.5269455,47.97175779,237,0.455164161
2730,105693.4346,281.09956,32.43370293,159,0.504250759
2731,52846.71728,281.09956,32.36521417,159,0.504250759
2732,175533.9617,201.3004148,24.00690802,363,0.401891237
2733,76021.7964,351.9527611,42.23433133,194,0.46834126
2734,213008.9751,249.4250294,29.93100353,350,0.270689161
2735,269075.9875,168.1724922,18.95478471,1314,0.430966368
2736,159478.3937,248.4087129,29.80904554,268,0.364066059
2737,75912.08187,240.9907361,28.91888833,268,0.364066059
2738,80733.72452,393.8230464,47.25876557,175,0.352127937
2739,43664.33747,606.4491315,72.77389579,60,0.366294956
2740,341119.2465,323.6425489,38.83710587,436,0.400786186
2741,88385.22949,403.5855228,42.62092762,182,0.378543091
2742,188019.3598,214.6339724,25.75607669,378,0.254393847
2743,223793.2514,385.8504335,46.19737253,245,0.303209504
2744,77962.68785,337.5008132,40.50009758,196,0.258008434
2745,218728.693,295.5793149,32.34268091,321,0.336781906
2746,260631.3321,341.140487,30.67917138,322,0.332962104
2747,151806.9824,340.3743999,37.62418168,196,0.229339087
2748,71487.46256,260.903148,28.95933958,119,0.483308485
2749,35743.73128,260.903148,28.94490777,119,0.483308485
2750,86201.19048,299.3096892,34.66049298,235,0.335586389
2751,362534.2815,260.4412942,29.40122296,566,0.40459139
2752,67864.03478,270.3746406,32.44495687,227,0.346865861
2753,184972.6573,516.6834003,59.50481083,157,0.383115576
2754,73995.40696,213.2432477,24.93585535,294,0.523538458
2755,120149.5146,326.4932463,39.17918956,161,0.345773663
2756,270112.4231,339.3372149,40.68919703,330,0.347724675
2757,135056.2115,339.3372149,40.68223911,330,0.347724675
2758,55836.38337,188.6364303,22.63637164,266,0.283620341
2759,65959.44005,257.6540627,30.91848752,108,0.343813924
2760,50754.78941,365.1423698,43.81708438,127,0.417945313
2761,186196.7234,270.6347724,25.32060236,277,0.429747861
2762,102949.8525,289.1849791,32.16308787,146,0.318406384
2763,171114.014,290.0237525,33.22222048,235,0.320927455
2764,85557.007,290.0237525,33.22222048,235,0.320927455
2765,78105.81907,196.7400984,22.22502247,331,0.333718728
2766,359559.2738,430.0948252,51.61137902,350,0.369672283
2767,109130.1619,310.0288691,37.20346429,136,0.329940077
2768,145121.668,279.0801307,33.48961569,213,0.308433817
2769,154491.7032,292.5979227,33.94714335,434,0.342479794
2770,210126.9584,327.3005583,39.27606699,243,0.308475964
2771,152054.1447,406.5618842,48.7874261,158,0.246152315
2772,76027.07234,406.5618842,48.7874261,158,0.246152315
2773,18957.82742,364.5736043,43.74883251,48,0.379162544
2774,43358.06936,341.4021209,40.96825451,98,0.295735078
2775,35908.97303,332.4904911,36.74449433,94,0.451152707
2776,143014.641,401.7265198,48.20718237,150,0.319059207
2777,78420.5615,183.225611,21.98707332,177,0.367308382
2778,17649.16544,346.0620674,41.52744809,42,0.401771528
2779,97823.61477,311.5401744,37.38482093,142,0.329452956
2780,48261.59868,309.3692223,37.12430667,142,0.329452956
2781,51064.27922,286.8779732,34.42535678,158,0.417448181
2782,182080.2223,145.1995393,15.71884771,994,0.468672157
2783,230646.6811,325.7721485,36.0556652,298,0.342951088
2784,57301.08821,246.9874492,26.46550027,192,0.204669938
2785,101065.8441,323.9289875,38.8714785,128,0.340556847
2786,61989.51941,260.4601656,31.25521987,100,0.404225607
2787,115294.4703,241.7074849,23.68409668,395,0.407781546
2788,150028.8616,306.1813501,36.6479654,210,0.305493192
2789,138167.6257,329.7556698,39.57068038,352,0.314372967
2790,47269.03955,335.2414152,35.5838235,121,0.31654889
2791,41153.95697,643.0305776,77.16366931,32,0.32508475
2792,61358.81196,173.3299773,20.79959727,309,0.357532481
2793,123191.8345,258.8063751,28.17883098,190,0.408802585
2794,122700.1867,300.7357518,36.08829021,170,0.292115547
2795,58868.73696,545.0808977,65.40970773,95,0.267816721
2796,89889.63014,365.4050006,43.84860007,113,0.514569665
2797,43660.7238,357.8747852,42.94497423,113,0.514569665
2798,80989.69586,364.8184498,43.77821398,96,0.449636423
2799,281969.7288,315.4023812,37.84828574,380,0.3539852
2800,99169.41577,190.3443681,22.27379603,441,0.322135895
2801,36942.17354,235.3004684,28.23605621,139,0.444389992
2802,167117.0006,297.3612111,35.68334533,242,0.306212288
2803,83558.50031,297.3612111,35.68334533,242,0.306212288
2804,195395.8093,490.9442445,58.91330934,350,0.412017096
2805,79952.69077,540.2208836,64.82650603,65,0.320993529
2806,193556.649,197.9106841,23.74928209,398,0.418135673
2807,193072.9428,351.0417142,41.90310401,232,0.261941005
2808,179326.8517,224.4391135,25.04003845,333,0.432480182
2809,45540.30879,353.0256495,42.36307794,111,0.381794234
2810,106965.7493,181.6056865,21.65571182,492,0.288569637
2811,98163.3708,645.81165,77.497398,65,0.409371978
2812,936070.611,325.4765685,38.46388735,1146,0.360104135
2813,39678.51545,262.7716255,27.30766918,133,0.393522036
2814,185892.8363,214.1622538,25.76210182,366,0.353965091
2815,168353.4002,722.5467819,65.06304927,101,0.322141231
2816,72499.82825,240.0656565,28.80787878,108,0.258728413
2817,52811.16962,356.8322272,42.81986726,131,0.415956516
2818,113160.2215,323.3149185,38.79779022,298,0.299293641
2819,195423.0141,159.0097755,18.15560933,1007,0.420434468
2820,96614.28072,320.9776768,33.30296383,256,0.278488815
2821,104044.456,88.02407442,10.54949442,461,0.434446192
2822,212324.0962,313.1623838,37.30514726,280,0.439369455
2823,105234.5184,312.2686006,37.19626516,280,0.439369455
2824,173317.7704,236.7729104,28.0851601,320,0.349433454
2825,148268.0383,174.4329862,20.80640107,679,0.31391595
2826,193662.8603,288.1887802,34.58265363,278,0.262643423
2827,222314.7135,291.7515925,35.0101911,319,0.257703953
2828,111157.3567,291.7515925,35.0101911,319,0.257703953
2829,212620.6196,72.69081012,8.477254112,2124,0.295721529
2830,101572.9428,283.7233039,34.04679647,143,0.452963555
2831,137750.0298,332.7295406,33.29872608,174,0.31739833
2832,68875.0149,332.7295406,33.29872608,174,0.31739833
2833,98337.64359,334.4817809,40.13781371,128,0.264052408
2834,218356.5417,159.617355,19.10598034,594,0.373077597
2835,79693.91181,192.4973715,22.14956075,336,0.311011349
2836,79588.179,497.4261188,59.69113425,66,0.435734254
2837,39794.0895,497.4261188,59.69113425,66,0.435734254
2838,64795.4467,209.01757,25.0821084,273,0.461063372
2839,95266.60027,142.4014952,16.62652283,545,0.330469503
2840,320793.8352,362.0697914,43.44837497,681,0.360702789
2841,52974.35863,343.9893418,31.64298988,137,0.415340459
2842,59783.53635,279.3623194,31.82871359,93,0.397213281
2843,722971.568,255.6476549,30.66986144,1172,0.381177895
2844,154187.9039,288.2016895,31.24976288,460,0.408867473
2845,119287.1776,372.7724301,41.12317661,128,0.350940285
2846,199407.1403,290.6809625,34.8817155,560,0.367630803
2847,119305.8451,392.4534378,45.20859047,134,0.408916404
2848,165619.9844,302.226249,36.26714988,212,0.360777822
2849,36350.61149,184.5208705,20.1477515,173,0.344157714
2850,43409.59522,361.7466268,43.40959522,54,0.41864237
2851,61185.51864,478.0118644,57.36142373,106,0.323943389
2852,106891.8804,292.054318,29.82595957,301,0.441434049
2853,105547.6986,567.4607453,67.53969681,83,0.306834117
2854,65081.30748,353.702758,39.42061353,153,0.371568403
2855,167424.6419,206.6970887,24.80365065,327,0.374440898
2856,87182.95292,344.5966518,38.69152616,218,0.380139235
2857,161720.0497,296.1905672,35.41888228,219,0.372633858
2858,81107.38806,555.5300552,66.66360662,65,0.328754768
2859,40553.69403,555.5300552,66.66360662,65,0.328754768
2860,44296.81044,360.1366702,43.21640043,100,0.434099673
2861,369477.0722,209.4541226,22.65812776,731,0.360293837
2862,113527.8429,219.1657198,22.82199742,243,0.353763185
2863,163506.358,350.8720129,39.3396947,199,0.210292139
2864,109817.7445,354.2507888,42.51009465,126,0.238579954
2865,53196.18475,345.4297711,41.45157253,126,0.238579954
2866,130798.1997,173.0134916,19.95844126,323,0.42091735
2867,91194.10177,336.5096006,40.38115208,224,0.363400408
2868,68513.78437,456.7585625,54.8110275,70,0.42784594
2869,162872.7192,468.0250553,41.43301995,158,0.349516283
2870,61020.4482,358.943813,43.07325756,80,0.3893504
2871,18420.98844,383.7705925,46.05247109,43,0.454076212
2872,55922.92335,315.9487195,37.91384634,154,0.33875395
2873,134733.2302,277.2288687,33.26746424,211,0.279728471
2874,66817.12872,277.2494968,33.26993961,211,0.279728471
2875,118430.1058,310.0264549,34.8863308,163,0.356988873
2876,208434.7581,279.403161,33.52837932,306,0.270121295
2877,104217.3791,279.403161,33.52837932,306,0.270121295
2878,152407.877,311.0364838,37.32437805,212,0.394338854
2879,94727.05945,272.2041938,32.40808811,275,0.346496969
2880,93248.49895,420.0382836,50.40459403,95,0.330081533
2881,117145.6809,276.2869834,32.2184953,341,0.464448034
2882,99957.45607,526.0918741,63.13102489,86,0.271836009
2883,206912.2424,272.971296,32.75655553,322,0.257463693
2884,83102.17113,472.1714268,56.66057122,156,0.36057151
2885,196611.5656,310.6027892,37.25002043,497,0.238235957
2886,182394.5141,251.9261244,26.09121214,307,0.243307664
2887,117193.2689,199.3082805,22.93730163,265,0.353921541
2888,58027.3061,198.723651,22.88657516,265,0.353921541
2889,36592.06236,186.6941957,22.40330348,163,0.345050176
2890,64360.2427,335.2095974,40.22515169,80,0.279131704
2891,69237.59289,395.6433879,47.47720655,154,0.302868352
2892,68827.07073,386.6689367,46.4002724,150,0.345845207
2893,162860.4848,296.1099724,35.53319669,208,0.355581757
2894,165946.21,450.9407879,54.11289455,161,0.347023342
2895,789232.6126,132.266233,14.40152666,2356,0.359311777
2896,230077.5842,462.003181,55.44038172,228,0.414884676
2897,124558.3546,195.2325307,23.38706333,281,0.313265003
2898,61682.43403,195.8172509,23.46598402,281,0.313265003
